32017274401,MELISSA L SERGEANT                                ,600 CUT OFF RD STE 5,PORT ARANSAS        ,TX,78373,178,2,A BEACH CONDO (RUSS MATSUNAMI)                    ,841 SANDCASTLE DR # 215,PORT ARANSAS        ,TX,78373,178,4,1570,0,September
32019991234,RYSON REAL ESTATE HOLDINGS LLC                    ,2115 61ST ST STE 101,GALVESTON           ,TX,77551,84,303,A COASTAL COTTAGE                                 ,3827 AVENUE S # N12,GALVESTON           ,TX,77550,84,1,0,0,September
32037257915,LUETH COMPANY LLC                                 ,PO BOX 3186,PORT ARANSAS        ,TX,78373,178,68,A COASTIN'CASA                                    ,1923 S 11TH ST,PORT ARANSAS        ,TX,78373,178,1,735,735,September
32019991234,RYSON REAL ESTATE HOLDINGS LLC                    ,2115 61ST ST STE 101,GALVESTON           ,TX,77551,84,318,A COTTAGE BY THE SEA                              ,23102 VERANO DR,GALVESTON           ,TX,77554,84,1,1305.5,1305.5,September
32016093760,DEBBIE A GREGORY                                  ,834 MITCHELL ST,GONZALES            ,TX,78629,89,5,A COUNTRY PLACE                                   ,3250 WAYSIDE DR,WIMBERLEY           ,TX,78676,105,2,5125,5125,September
32017274401,MELISSA L SERGEANT                                ,600 CUT OFF RD STE 5,PORT ARANSAS        ,TX,78373,178,30,A COZY CONDO #201 ( TERRY PETERSEN),841 SANDCASTLE DR # 201,PORT ARANSAS        ,TX,78373,178,4,2000,1000,September
32017274401,MELISSA L SERGEANT                                ,600 CUT OFF RD STE 5,PORT ARANSAS        ,TX,78373,178,29,A COZY CONDO #305 (TERRY PETERSEN),841 SANDCASTLE DR # 305,PORT ARANSAS        ,TX,78373,178,4,830,830,September
32019991234,RYSON REAL ESTATE HOLDINGS LLC                    ,2115 61ST ST STE 101,GALVESTON           ,TX,77551,84,260,A DRIFTWOOD TIDE                                  ,513 12TH ST,GALVESTON           ,TX,77550,84,1,0,0,September
32054694149,WAX HOSPITALITY CORP.                             ,8000 WARREN PKWY STE 206,FRISCO              ,TX,75034,43,2,A HAMPTON INN AND SUITES                          ,2010 CIVIC CENTER LN,WAXAHACHIE          ,TX,75165,70,1,183166.04,144287.97,September
32024552682,"THE PORT A BEACH HOUSE COMPANY, LLC.              ",PO BOX 2765,PORT ARANSAS        ,TX,78373,178,50,A KILLER VIEW                                     ,101 PORTO VILLAGEO,PORT ARANSAS        ,TX,78373,178,1,3535,3535,September
15826849042,"503-G, LP",2512 TURKEY NECK CIR,ROCKPORT            ,TX,78382,4,1,A LAUGHING HORSE LODGE                            ,503 E AVENUE G,PORT ARANSAS        ,TX,78373,178,17,41975.29,41975.29,September
12021015925,M.K. FISHING GETAWAY LLC                          ,4161 HIGHWAY 35 N,ROCKPORT            ,TX,78382,4,57,A LITTLE BIT OF PARADISE                          ,137 PORT AVE,ROCKPORT            ,TX,78382,4,1,2791.73,2791.73,September
32017274401,MELISSA L SERGEANT                                ,600 CUT OFF RD STE 5,PORT ARANSAS        ,TX,78373,178,71,A SHORE THING (BELUR PATEL)                       ,1833 S 11TH ST APT E3,PORT ARANSAS        ,TX,78373,178,12,3185,3185,September
32038271337,PORT ARANSAS ESCAPES LLC                          ,1900 STATE HIGHWAY 361,PORT ARANSAS        ,TX,78373,178,65,A SHORE THING BB903,903 BANYAN BEACH DR,PORT ARANSAS        ,TX,78373,178,1,6525,6525,September
32019991234,RYSON REAL ESTATE HOLDINGS LLC                    ,2115 61ST ST STE 101,GALVESTON           ,TX,77551,84,151,A SUNNY SEA HORSE                                 ,10811 TERMINI SAN LUIS PASS RD,GALVESTON           ,TX,77554,84,1,3697.4,3697.4,September
32055394038,ANDERVANT OPERATIONS LLC                          ,13600 RANCH ROAD 12 STE B,WIMBERLEY           ,TX,78676,105,51,A TREEHOUSE B&B                                   ,3970 MOUNT SHARP RD,WIMBERLEY           ,TX,78676,105,1,550,550,September
32019991234,RYSON REAL ESTATE HOLDINGS LLC                    ,2115 61ST ST STE 101,GALVESTON           ,TX,77551,84,288,A VIEW TO REMEMBER                                ,4123 MENDOANO DR,GALVESTON           ,TX,77554,84,1,3954.38,3954.38,September
32037257915,LUETH COMPANY LLC                                 ,PO BOX 3186,PORT ARANSAS        ,TX,78373,178,24,A WAVE FROM IT ALL                                ,604 BEACH ACCESS ROAD 1A # 15-A,PORT ARANSAS        ,TX,78373,178,1,1975,1975,September
32039800126,"A&B VACATION HOMES, LLC                           ",10007 MATAGORDA CV,SAN ANTONIO         ,TX,78223,15,1,A&B VACATION HOMES LLC                            ,3008 ANCIENT SONG,SAN ANTONIO         ,TX,78245,15,4,8234,6734,September
32055394038,ANDERVANT OPERATIONS LLC                          ,13600 RANCH ROAD 12 STE B,WIMBERLEY           ,TX,78676,105,48,AAA WIMBERLEY VALLEY RANCH                        ,300 FISCHER STORE RD,WIMBERLEY           ,TX,78676,105,1,2605,2605,September
32051235409,SCOTTIE LLC                                       ,13501 RANCH ROAD 12 STE 103,WIMBERLEY           ,TX,78676,105,1,AARON & ANGIE SCOTT - CINCO LOCO LLE              ,1861 FLITE ACRES RD,WIMBERLEY           ,TX,78676,105,1,2175,2175,September
32040365218,"JAYDAN SRB, LLC                                   ",1815 CULEBRA RD,SAN ANTONIO         ,TX,78201,15,1,AARON MOTEL                                       ,1815 CULEBRA RD,SAN ANTONIO         ,TX,78201,15,11,7015,7015,September
32008810320,DONALD P NOBLE                                    ,102 TURNER ST,SAN ANTONIO         ,TX,78204,15,1,AARON PANCOAST CARRIAGE HOUSE B & B               ,102 TURNER,SAN ANTONIO         ,TX,78204,15,3,5945.07,5945.07,September
32038271337,PORT ARANSAS ESCAPES LLC                          ,1900 STATE HIGHWAY 361,PORT ARANSAS        ,TX,78373,178,224,AA24 HARBOR COTTAGE AA24,121 W AVENUE A # 24,PORT ARANSAS        ,TX,78373,178,1,937.58,937.58,September
32038271337,PORT ARANSAS ESCAPES LLC                          ,1900 STATE HIGHWAY 361,PORT ARANSAS        ,TX,78373,178,225,AA29 HARBOR COTTAGE AA29,121 W AVENUE A # 24,PORT ARANSAS        ,TX,78373,178,1,994.89,994.89,September
32055904786,BRITAN LLC                                        ,9165 S CENTRAL EXPY,DALLAS              ,TX,75241,57,1,ABC MOTEL                                         ,9165 S CENTRAL EXPY,DALLAS              ,TX,75241,57,11,2875,2275,September
32038810209,LISA KETCHUM                                      ,10492 FERRILL CREEK RD,BRYAN               ,TX,77808,21,1,ABIGAILE'S TREEHOUSE                              ,10492 FERRILL CREEK RD,BRYAN               ,TX,77808,21,4,10244.63,6741.63,September
32055654282,"HERITAGE INN NUMBER XVI. OPCO, L.L.C.             ",PO BOX 9118,FARGO               ,ND,58106,0,1,ABILENE FAIRFIELD INN & SUITES                    ,3902 TURNER PLZ,ABILENE             ,TX,79606,221,71,102551.96,90942.99,September
32055654274,"HERITAGE INN NUMBER XVII. OPCO, L.L.C.            ",PO BOX 9118,FARGO               ,ND,58106,0,1,ABILENE HAMPTON INN                               ,3917 RIDGEMONT DR,ABILENE             ,TX,79606,221,63,153722.2,140296.2,September
17416803728,PARKS AND WILDLIFE DEPARTMENT                     ,4200 SMITH SCHOOL RD,AUSTIN              ,TX,78744,227,124,ABILENE STATE PARK                                ,150 PARK ROAD 32,TUSCOLA             ,TX,79562,221,3,11510,11510,September
32057140710,"PERFECT ARLINGTON INVESTMENTS, LLC                ",4220 INDEPENDENCE DR,DALLAS              ,TX,75237,57,1,ABRAM INN                                         ,3020 E ABRAM ST,ARLINGTON           ,TX,76010,220,36,23668.73,14647.33,September
32019991234,RYSON REAL ESTATE HOLDINGS LLC                    ,2115 61ST ST STE 101,GALVESTON           ,TX,77551,84,249,ABSOLUTE PARADISE                                 ,7000 SEAWALL BLVD APT 1031,GALVESTON           ,TX,77551,84,1,1578.82,1578.82,September
32016597695,SHELLYE_ARNOLD AND TINA SABUCO                    ,859 AZALEA ST,HOUSTON             ,TX,77018,101,1,ABUNDANCE--A HILL COUNTRY RIVER RETREAT           ,330 MILL RACE LN,WIMBERLEY           ,TX,78676,105,4,7965,7965,September
32053629153,"DHM HOSPITALITY, LLC                              ",2001 BROADSTONE DR,PLANO               ,TX,75025,43,1,ABV INN OF CORPUS CHRISTI                         ,910 CORN PRODUCT RD,CORPUS CHRISTI      ,TX,78409,178,160,162838.24,143785.82,September
11135895297,SHP-THE CALLAWAY HOUSE L.P.                       ,305 MARION PUGH DR,COLLEGE STA         ,TX,77840,21,2,ACC OP CALLAWAY VILLAS LP                         ,305 MARION PUGH DR,COLLEGE STATION     ,TX,77840,21,1,350,350,September
32046993153,"ACCESS HOTEL APARTMENTS, LLC                      ",4002 CREEK RIDGE LN,MISSOURI CITY       ,TX,77459,79,1,ACCESS HOTEL APARTMENTS                           ,2656 S LOOP W STE 455,HOUSTON             ,TX,77054,101,45,176409.64,2466,September
32049360657,"ACE GULF PROPERTIES, L.L.C.                       ",PO BOX 2006,FRIENDSWOOD         ,TX,77549,84,2,"ACE GULF PROPERTIES, L.L.C.                       ",16615 BAYFRONT DR,JAMAICA BEACH       ,TX,77554,84,4,5500,5500,September
32016602719,BHAKTA DAYARAM                                    ,2627 MANOR RD,AUSTIN              ,TX,78722,227,1,ACE MOTEL                                         ,2627 MANOR RD,AUSTIN              ,TX,78722,227,27,16720,14387,September
32025171573,TAMMY J SIKES                                     ,223 E MAIN ST,FREDERICKSBRG       ,TX,78624,86,14,ACE OF HEARTS  THERESA SKOLOSS)                   ,469 OAK HAVEN RD,FREDERICKSBURG      ,TX,78624,86,1,1591,1591,September
17706933128,"ACK HOTELS, LP                                    ",6861 W US HIGHWAY 90,SAN ANTONIO         ,TX,78227,15,1,ACK HOTELS LP                                     ,6861 W US HIGHWAY 90,SAN ANTONIO         ,TX,78227,15,93,44959.7,44959.7,September
32025171573,TAMMY J SIKES                                     ,223 E MAIN ST,FREDERICKSBRG       ,TX,78624,86,65,ACORN B&B (STEPHANIE TUCKER)                      ,209 N ACORN ST,FREDERICKSBURG      ,TX,78624,86,1,906,906,September
12023601276,"BACKROADS TEXAS, LLC                              ",PO BOX 967,BANDERA             ,TX,78003,10,57,ACORN BED AND BREAKFAST                           ,107 STATE HIGHWAY 46 W,BOERNE              ,TX,78006,130,1,0,0,September
32025171573,TAMMY J SIKES                                     ,223 E MAIN ST,FREDERICKSBRG       ,TX,78624,86,118,ACORN COTTAGE                                     ,416 N ACORN ST,FREDERICKSBURG      ,TX,78624,86,1,4043,4043,September
12016756319,"GOURMET HOLDINGS OF FREDERICKSBURG, L.P.          ",108 N ACORN ST,FREDERICKSBRG       ,TX,78624,86,20,ACROSS THE WAY                                    ,211 W TRAVIS ST,FREDERICKSBURG      ,TX,78624,86,4,5992.5,5992.5,September
32016658448,SIDNEY CORINNE LOCK                               ,4300 AVENUE G,AUSTIN              ,TX,78751,227,5,ADAMS HOUSE BED & BREAKFAST                       ,4300 AVENUE G,AUSTIN              ,TX,78751,227,3,15611,15135,September
32025171573,TAMMY J SIKES                                     ,223 E MAIN ST,FREDERICKSBRG       ,TX,78624,86,15,ADAMS/TRAVIS (PAM BERGMAN)                        ,303 N ADAMS ST,FREDERICKSBURG      ,TX,78624,86,1,2448,2448,September
18611022726,"VNC, INC.                                         ",4005 BELT LINE RD,ADDISON             ,TX,75001,57,1,ADDISON INN                                       ,4005 BELT LINE RD,ADDISON             ,TX,75001,57,60,43764.54,25825.49,September
12019851414,"CC RELIABLE BUSINESS SERVICES, INC.               ",PO BOX 181295,CORPUS CHRISTI      ,TX,78480,178,102,ADH825.221,14825 WINDWARD DR APT 221,CORPUS CHRISTI      ,TX,78418,178,1,0,0,September
32046854637,"NRFC ARLINGTON HOLDINGS, LLC                      ",1507 N WATSON RD,ARLINGTON           ,TX,76006,220,1,ADMIRAL HOTEL                                     ,1507 N WATSON RD,ARLINGTON           ,TX,76006,220,237,10000,10000,September
32024760251,"GALVESTON ISLAND REAL ESTATE, L.L.C.              ",16602 TERMINI SAN LUIS PASS RD,GALVESTON           ,TX,77554,84,72,ADMIRALS LOOKOUT                                  ,11610 BEACHSIDE,GALVESTON           ,TX,77554,84,1,6270,6270,September
32038271337,PORT ARANSAS ESCAPES LLC                          ,1900 STATE HIGHWAY 361,PORT ARANSAS        ,TX,78373,178,102,ADMIRALS QUARTERS 103PB,2212 STATE HIGHWAY 361 UNIT 103,PORT ARANSAS        ,TX,78373,178,1,2365,2365,September
32037291005,RANA INC.                                         ,10559 LANGMUIR AVE,SUNLAND             ,CA,91040,0,1,ADOBE INN MOTEL                                   ,1591 FM 1110 RD,CLINT               ,TX,79836,71,21,19092,12770,September
14504716219,CRESCENT HOTELS & RESORTS LLC                     ,10306 EATON PL STE 430,FAIRFAX             ,VA,22030,0,5,ADOLPHUS                                          ,1321 COMMERCE ST,DALLAS              ,TX,75202,57,422,791100,770943.28,September
13201386706,"JAIROSH ENTERPRISES, INC.                         ",804 W INTERSTATE 20,BIG SPRING          ,TX,79720,114,1,ADVANTAGE INN & SUITES                            ,804 W INTERSTATE 20,BIG SPRING          ,TX,79720,114,52,61461.47,16263.59,September
12019851414,"CC RELIABLE BUSINESS SERVICES, INC.               ",PO BOX 181295,CORPUS CHRISTI      ,TX,78480,178,141,ADV300.119,14300 ALOHA ST APT 119,CORPUS CHRISTI      ,TX,78418,178,1,1602.39,1602.39,September
32016093760,DEBBIE A GREGORY                                  ,834 MITCHELL ST,GONZALES            ,TX,78629,89,4,AFFINITY RETREAT                                  ,2000 PUMP STATION RD,WIMBERLY            ,TX,78676,105,1,1425,1425,September
32048372182,"PICTURESQUE PROPERTIES, LLC                       ",5601 BLUE RIDGE DR,COLLEGE STA         ,TX,77845,21,16,AGGIELAND LOOKOUT                                 ,100 PERSHING AVE,COLLEGE STATION     ,TX,77840,21,1,3750,3750,September
32055394038,ANDERVANT OPERATIONS LLC                          ,13600 RANCH ROAD 12 STE B,WIMBERLEY           ,TX,78676,105,44,AHIMSA                                            ,218 WOODCREEK DR,WIMBERLEY           ,TX,78676,105,1,0,0,September
32038271337,PORT ARANSAS ESCAPES LLC                          ,1900 STATE HIGHWAY 361,PORT ARANSAS        ,TX,78373,178,101,AHOY MATEY 102PB,2212 STATE HIGHWAY 361 UNIT 102,PORT ARANSAS        ,TX,78373,178,1,1879.71,1879.71,September
32019991234,RYSON REAL ESTATE HOLDINGS LLC                    ,2115 61ST ST STE 101,GALVESTON           ,TX,77551,84,256,AHOY MATEYS                                       ,9520 SEAWALL BLVD APT 110,GALVESTON           ,TX,77554,84,1,0,0,September
12601439560,"F & R GROUP INVESTMENTS, LLC                      ",11320 CLAYMORE RD,HOUSTON             ,TX,77024,101,2,AIRPORT INN                                       ,200 N MEMORIAL FWY,NEDERLAND           ,TX,77627,123,40,80696.87,30413,September
32044003419,"SHARDABA, LLC.                                    ",8115 EASTHAVEN BLVD,HOUSTON             ,TX,77034,101,1,AIRPORT INN & SUITES                              ,8115 EASTHAVEN BLVD,HOUSTON             ,TX,77034,101,42,29725.71,24101.71,September
12008463825,"LIDHAR BROTHERS, L.L.C.                           ",849 LANTANA ST,CORPUS CHRISTI      ,TX,78408,178,1,AIRPORT INN SUITES                                ,849 LANTANA ST,CORPUS CHRISTI      ,TX,78408,178,32,37855.22,31493.25,September
32040447933,COASTLINE VACATIONS LLC                           ,404 BROADWAY ST,ROCKPORT            ,TX,78382,4,27,AJ MARKS                                          ,28 RIVIERA DR,ROCKPORT            ,TX,78382,4,1,935,935,September
32050417586,"AKN HOSPITALITY, LLC                              ",1707 W HENDERSON ST,CLEBURNE            ,TX,76033,126,1,"AKN HOSPITALITY, LLC                              ",1707 W HENDERSON ST,CLEBURNE            ,TX,76033,126,40,31411.44,31138.44,September
32016093760,DEBBIE A GREGORY                                  ,834 MITCHELL ST,GONZALES            ,TX,78629,89,2,ALADDINS ESCAPE                                   ,2220 PUMP STATION RD,WIMBERLEY           ,TX,78676,105,1,1215,1215,September
32007280277,ALOMO COUNTRY LIMITED                             ,1826 W INTERSTATE 10,SEGUIN              ,TX,78155,94,1,ALAMO COUNTRY INN & SUITES                        ,1826 IH 10 WEST,SEGUIN              ,TX,78155,94,47,42708.25,41348.25,September
32050054322,"ALAMO BIRDING SERVICES, L.L.C.                    ",801 MAIN ST,ALAMO               ,TX,78516,108,1,ALAMO INN B & B                                   ,801 MAIN ST,ALAMO               ,TX,78516,108,16,565,565,September
32019988925,VASANTI LLC                                       ,2203 E COMMERCE ST ATTNRAKESH VAZIR,SAN ANTONIO         ,TX,78203,15,1,ALAMO INN MOTEL                                   ,2203 E COMMERCE ST,SAN ANTONIO         ,TX,78203,15,15,9382.48,7982.48,September
17416057549,"ALAMO KAMPGROUNDS, INC.                           ",602 GEMBLER RD,SAN ANTONIO         ,TX,78219,15,1,ALAMO K.O.A. KAMPGROUND INC.                      ,602 GEMBLER RD,SAN ANTONIO         ,TX,78219,15,4,14092.69,14092.69,September
32038420066,AMRISA LLC.                                       ,2957 S 1ST ST,ABILENE             ,TX,79605,221,1,ALAMO MOTEL                                       ,2957 S 1ST ST,ABILENE             ,TX,79605,221,20,6752,6752,September
32052813030,"HARE RAM HARE KRISHNA INVESTMENT, LLC             ",424 US 180,ALBANY              ,TX,76430,209,1,ALBANY INN & RV CAMPGROUND                        ,424 E US HIGHWAY 180,ALBANY              ,TX,76430,209,28,25768.1,25453.1,September
32025171573,TAMMY J SIKES                                     ,223 E MAIN ST,FREDERICKSBRG       ,TX,78624,86,16,ALBERTS ALSATION (ROBERT LOTITO)                  ,307 W SCHUBERT ST,FREDERICKSBURG      ,TX,78624,86,1,2413,2413,September
32051392721,"HOTEL ALCALDE, INC.                               ",614 SAINT PAUL ST,GONZALES            ,TX,78629,89,2,ALCALDE HOTEL                                     ,614 SAINT PAUL ST,GONZALES            ,TX,78629,89,18,10689,10689,September
32040347596,YK GROUP LLC                                      ,16800 DALLAS PKWY STE 240,DALLAS              ,TX,75248,57,7,ALEXAN SILBER                                     ,7777 KATY FWY,HOUSTON             ,TX,77024,101,1,2795,0,September
17526426857,"ALICE HOSPITALITY, INC.                           ",3605 OLIVER DR,FORT WORTH          ,TX,76244,220,1,ALICE MOTOR INN                                   ,500 S US HIGHWAY 281,ALICE               ,TX,78332,125,55,15797.36,15797.36,September
32050152654,ALISHA & ISHAN LODGING GROUP LLC                  ,15319 HIGHWAY 59 N,HUMBLE              ,TX,77396,101,2,ALISHA & ISHAN LODGING GROUP                      ,15319 HIGHWAY 59 N,HUMBLE              ,TX,77396,101,40,39763.56,18417.16,September
17427913748,"ALISTER SQUARE INN, LTD.                          ",200 S ALISTER ST,PORT ARANSAS        ,TX,78373,178,1,"ALISTER SQUARE INN, LTD.                          ",122 S ALISTER ST,PORT ARANSAS        ,TX,78373,178,50,58789.5,54313.5,September
32038271337,PORT ARANSAS ESCAPES LLC                          ,1900 STATE HIGHWAY 361,PORT ARANSAS        ,TX,78373,178,93,ALL DECKED OUT LCB14729,14729 LA CONCHA BLVD,PORT ARANSAS        ,TX,78373,178,1,1185,1185,September
32037993410,SUBODH K MALLIK M D                               ,2071 N MAIN ST,FORT STOCKTON       ,TX,79735,186,2,ALL INN                                           ,800 E DICKINSON BLVD,FORT STOCKTON       ,TX,79735,186,88,32291,16601,September
32049649729,"ALL SEASONS RENTALS,  INC.                        ",15113 BAT HAWK CIR,AUSTIN              ,TX,78738,227,54,ALL SEASONS                                       ,201 CROSS BOW,HORSESHOE BAY       ,TX,78657,150,1,0,0,September
12016756319,"GOURMET HOLDINGS OF FREDERICKSBURG, L.P.          ",108 N ACORN ST,FREDERICKSBRG       ,TX,78624,86,7,ALL SEASONS DOWNTOWN RETREAT                      ,110 W SCHUBERT ST,FREDERICKSBURG      ,TX,78624,86,6,8862.5,8862.5,September
32032836069,YOGESHBHAI H GANDHI                               ,3511 E KIEST BLVD,DALLAS              ,TX,75203,57,1,ALL SEASONS INN & SUITES                          ,3511 E KIEST BLVD,DALLAS              ,TX,75203,57,30,10363.71,6863.71,September
12016756319,"GOURMET HOLDINGS OF FREDERICKSBURG, L.P.          ",108 N ACORN ST,FREDERICKSBRG       ,TX,78624,86,11,ALL SEASONS MAIN STREET RETREAT                   ,708 W MAIN ST,FREDERICKSBURG      ,TX,78624,86,6,18765,18765,September
32038271337,PORT ARANSAS ESCAPES LLC                          ,1900 STATE HIGHWAY 361,PORT ARANSAS        ,TX,78373,178,199,ALL WASHED UP AOV23,2727 S 11TH ST # 23,PORT ARANSAS        ,TX,78373,178,1,0,0,September
32043492993,AMANDA K CRIBBS                                   ,4202 FLAGSTAFF DR,AUSTIN              ,TX,78759,227,9,ALLANDALE RENTALS                                 ,11900 ALOE VERA TRL,AUSTIN              ,TX,78750,246,8,3115,3115,September
32043492993,AMANDA K CRIBBS                                   ,4202 FLAGSTAFF DR,AUSTIN              ,TX,78759,227,10,ALLANDALE RENTALS DUPLEX                          ,2200 LANIER DR # B,AUSTIN              ,TX,78757,227,1,2179,0,September
32043492993,AMANDA K CRIBBS                                   ,4202 FLAGSTAFF DR,AUSTIN              ,TX,78759,227,8,ALLANDALE RENTALS/DUPLEX                          ,2200 LANIER DR # A,AUSTIN              ,TX,78757,227,4,2927,678,September
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,67,ALLEGERO NORTH CONDOS #708,620 S FULTON BEACH RD APT 708,ROCKPORT            ,TX,78382,4,1,600,600,September
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,8,ALLEGRO ISLE CONDO                                ,71 NASSAU DR APT 302,ROCKPORT            ,TX,78382,4,1,0,0,September
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,122,ALLEGRO ISLE CONDO - CARRICO                      ,71 NASSAU DR APT 504,ROCKPORT            ,TX,78382,4,1,0,0,September
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,94,ALLEGRO ISLE CONDO #306,71 NASSAU DR APT 306,ROCKPORT            ,TX,78382,4,1,0,0,September
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,95,ALLEGRO ISLE CONDO #505,71 NASSAU DR APT 505,ROCKPORT            ,TX,78382,4,1,0,0,September
